date,open,high,low,close,volume,trading_value
2024-06-21,50000.0,50260.0,49812.0,50000.0,2432804,121640200000.0
2024-06-24,49995.0,52202.0,49778.0,51768.0,1037583,53713791236.0
2024-06-25,51728.0,53116.0,50004.0,50434.0,894904,45133184072.0
2024-06-26,50454.0,51678.0,49936.0,51638.0,1157886,59790671127.0
2024-06-27,51973.0,52614.0,49458.0,50106.0,1178427,59046654431.0
2024-06-28,49675.0,49724.0,49492.0,49677.0,1619904,80472479372.0
2024-07-01,49682.0,49832.0,47859.0,48434.0,1757388,85117010231.0
2024-07-02,47667.0,49791.0,46802.0,49011.0,719766,35276575935.0
2024-07-03,48737.0,48804.0,48149.0,48501.0,1874530,90916513557.0
2024-07-04,48525.0,49779.0,48000.0,49022.0,1270606,62287065756.0
2024-07-05,49168.0,50819.0,48749.0,50519.0,756612,38222977145.0
2024-07-08,50426.0,51154.0,48044.0,48689.0,595367,28988114317.0
2024-07-09,48835.0,49416.0,47920.0,49162.0,1364116,67061999670.0
2024-07-10,48794.0,49712.0,47648.0,49003.0,1481322,72589675004.0
2024-07-11,48864.0,50337.0,48192.0,50163.0,761690,38209013183.0
2024-07-12,50085.0,51582.0,50014.0,50567.0,1901858,96171578003.0
2024-07-15,50164.0,50884.0,49665.0,50594.0,1415770,71629664645.0
2024-07-16,50679.0,50906.0,48550.0,48683.0,1719503,83711263766.0
2024-07-17,48636.0,48944.0,48112.0,48605.0,1727087,83944855027.0
2024-07-18,48846.0,49416.0,46733.0,47321.0,2279982,107890864230.0
2024-07-19,46940.0,48995.0,46028.0,48529.0,1437514,69761166818.0
2024-07-22,48497.0,49728.0,48361.0,49490.0,1477919,73142768908.0
2024-07-23,49262.0,49457.0,47886.0,48300.0,2254978,108915542151.0
2024-07-24,48686.0,49645.0,48494.0,49126.0,1452802,71369924803.0
2024-07-25,48912.0,51457.0,48469.0,50612.0,1246272,63076415473.0
2024-07-26,50633.0,50700.0,47529.0,48421.0,2125889,102936754413.0
2024-07-29,48242.0,48413.0,47377.0,48034.0,1222866,58739407455.0
2024-07-30,48019.0,48736.0,47218.0,48643.0,1159702,56411156730.0
2024-07-31,48138.0,48302.0,47347.0,47542.0,2161025,102739409016.0
2024-08-01,47652.0,48295.0,47096.0,48045.0,1184065,56888853394.0
2024-08-02,48173.0,49876.0,47957.0,49266.0,2207950,108777947331.0
2024-08-05,49511.0,49911.0,48137.0,48239.0,1804371,87040470056.0
2024-08-06,48395.0,48860.0,47425.0,48372.0,891570,43126967646.0
2024-08-07,48169.0,48697.0,47110.0,47125.0,1513792,71338204492.0
2024-08-08,47412.0,47697.0,47215.0,47604.0,1758050,83690254638.0
2024-08-09,47435.0,48131.0,47185.0,47796.0,959036,45837758913.0
2024-08-12,48053.0,48548.0,47604.0,47648.0,2455626,117005997056.0
2024-08-13,47457.0,49664.0,47421.0,49449.0,1597478,78993559216.0
2024-08-14,49676.0,50153.0,48319.0,48397.0,2425447,117384909962.0
2024-08-15,48548.0,48783.0,46417.0,46734.0,1393883,65141364465.0
2024-08-16,46540.0,46615.0,46175.0,46241.0,1444796,66808529883.0
2024-08-19,46089.0,46119.0,45307.0,45500.0,1189034,54101220397.0
2024-08-20,45194.0,46216.0,44911.0,45551.0,2303825,104942058077.0
2024-08-21,45176.0,46054.0,44253.0,44551.0,807521,35975801897.0
2024-08-22,44348.0,44585.0,44118.0,44404.0,1274347,56585498429.0
2024-08-23,44266.0,44317.0,43107.0,43485.0,1879962,81750451514.0
2024-08-26,43179.0,43717.0,42850.0,43663.0,1997680,87225207852.0
2024-08-27,43607.0,44649.0,42991.0,44618.0,639147,28517431469.0
2024-08-28,44751.0,45124.0,44113.0,44425.0,1090316,48437338186.0
2024-08-29,44318.0,45024.0,44152.0,44582.0,580826,25894434716.0
2024-08-30,44312.0,45127.0,44009.0,44828.0,2023686,90716867230.0
2024-09-02,44785.0,45186.0,44471.0,44646.0,669454,29888619973.0
2024-09-03,44743.0,46131.0,44318.0,45685.0,835803,38183653548.0
2024-09-04,45413.0,45679.0,45231.0,45359.0,1002105,45454947863.0
2024-09-05,45165.0,45489.0,44358.0,44435.0,2125546,94449463606.0
2024-09-06,44037.0,44424.0,42745.0,44039.0,1084014,47739092766.0
2024-09-09,43909.0,46253.0,42816.0,45641.0,1625131,74173334894.0
2024-09-10,45306.0,47619.0,45172.0,47270.0,701533,33161423410.0
2024-09-11,47072.0,48281.0,46528.0,48040.0,1141480,54836286622.0
2024-09-12,47900.0,48219.0,47678.0,47918.0,957242,45869072238.0
2024-09-13,47969.0,49578.0,47271.0,48521.0,1256325,60958394761.0
2024-09-16,48250.0,51603.0,47852.0,49755.0,968511,48187976276.0
2024-09-17,49290.0,49673.0,48885.0,49596.0,883928,43839505878.0
2024-09-18,49555.0,52355.0,49334.0,51980.0,645183,33536890920.0
2024-09-19,51906.0,51960.0,51800.0,51913.0,645183,33493294002.0
