date,open,high,low,close,volume,trading_value
2024-06-21,50000.0,50022.0,49599.0,50000.0,1479638,73981900000.0
2024-06-24,50221.0,50977.0,49005.0,49777.0,1344172,66908693647.0
2024-06-25,49427.0,52742.0,49397.0,52188.0,1194190,62321922222.0
2024-06-26,52050.0,52819.0,51817.0,52379.0,2088210,109378736487.0
2024-06-27,52311.0,52584.0,51595.0,51787.0,1995538,103343284482.0
2024-06-28,51675.0,53140.0,50922.0,53004.0,2218584,117594776717.0
2024-07-01,52963.0,54589.0,52919.0,54182.0,1816827,98439862294.0
2024-07-02,53957.0,55576.0,53742.0,54491.0,841927,45877389535.0
2024-07-03,54505.0,55833.0,54365.0,55802.0,2138452,119330942313.0
2024-07-04,55989.0,57015.0,55779.0,56437.0,976301,55099239679.0
2024-07-05,56348.0,56993.0,55804.0,56957.0,654626,37285309504.0
2024-07-08,57180.0,57562.0,56638.0,56850.0,1926508,109522081104.0
2024-07-09,57008.0,57148.0,54755.0,55246.0,1706677,94286371753.0
2024-07-10,55566.0,55718.0,54427.0,54664.0,1236714,67603500036.0
2024-07-11,54812.0,55381.0,52849.0,52951.0,1481594,78451336941.0
2024-07-12,53071.0,53493.0,51183.0,52254.0,2219902,115999221623.0
2024-07-15,52047.0,52186.0,49703.0,49993.0,1973426,98658177707.0
2024-07-16,50094.0,50349.0,48874.0,49215.0,1697212,83528915960.0
2024-07-17,49203.0,49300.0,48414.0,48610.0,1736167,84395298368.0
2024-07-18,48296.0,48808.0,47190.0,47288.0,737674,34883198106.0
2024-07-19,47182.0,47206.0,46589.0,47204.0,685044,32337065971.0
2024-07-22,47633.0,47728.0,47530.0,47537.0,1766058,83952841164.0
2024-07-23,47722.0,47789.0,46707.0,47068.0,1982163,93297354613.0
2024-07-24,46815.0,48183.0,46207.0,48154.0,1870417,90067171344.0
2024-07-25,47906.0,49745.0,47427.0,49532.0,824890,40858370312.0
2024-07-26,49211.0,51047.0,48243.0,50504.0,1110528,56086048888.0
2024-07-29,50572.0,50644.0,48925.0,49495.0,1382422,68423256434.0
2024-07-30,49730.0,50073.0,49293.0,49504.0,2083444,103138395525.0
2024-07-31,49593.0,51226.0,49063.0,50019.0,693688,34697871739.0
2024-08-01,49630.0,51450.0,48862.0,51092.0,1207102,61673378534.0
2024-08-02,51251.0,51906.0,49908.0,50405.0,1734366,87420340882.0
2024-08-05,50785.0,51065.0,49762.0,50157.0,612522,30722491114.0
2024-08-06,50228.0,51923.0,49052.0,50949.0,675278,34404471833.0
2024-08-07,50540.0,50649.0,50075.0,50636.0,678458,34354468336.0
2024-08-08,51108.0,51495.0,50698.0,50736.0,1014079,51450266167.0
2024-08-09,50571.0,50601.0,48402.0,49353.0,2048037,101076858064.0
2024-08-12,49212.0,49438.0,47672.0,47999.0,1607150,77142162136.0
2024-08-13,47707.0,48781.0,47696.0,48190.0,649398,31294683512.0
2024-08-14,48227.0,48467.0,46772.0,46802.0,1916721,89707073925.0
2024-08-15,47075.0,47599.0,45082.0,46473.0,922140,42855037960.0
2024-08-16,46628.0,46690.0,46240.0,46288.0,668727,30954264311.0
2024-08-19,46428.0,47276.0,45455.0,46552.0,1516395,70591500700.0
2024-08-20,46245.0,47755.0,45807.0,47570.0,1296668,61682053220.0
2024-08-21,47592.0,48646.0,47203.0,47973.0,1946538,93382081252.0
2024-08-22,47934.0,49577.0,47416.0,49251.0,1645664,81050955108.0
2024-08-23,49221.0,50175.0,48932.0,49861.0,535230,26687295222.0
2024-08-26,49570.0,50260.0,49362.0,49895.0,1991564,99368414597.0
2024-08-27,49987.0,50735.0,48415.0,49527.0,796696,39458140532.0
2024-08-28,50188.0,50955.0,49815.0,50345.0,528009,26582602084.0
2024-08-29,50348.0,50636.0,50020.0,50231.0,2057452,103348321275.0
2024-08-30,49921.0,49957.0,48711.0,48977.0,526978,25809876237.0
2024-09-02,49115.0,49337.0,49103.0,49216.0,2511441,123604244679.0
2024-09-03,49224.0,49413.0,47317.0,47867.0,1398522,66942459888.0
2024-09-04,47771.0,48147.0,47232.0,47351.0,2342403,110914151203.0
2024-09-05,47423.0,47433.0,45979.0,46162.0,1188971,54885110875.0
2024-09-06,45940.0,46417.0,44946.0,46095.0,1409024,64949105316.0
2024-09-09,46013.0,46237.0,45190.0,45596.0,2271523,103572851008.0
2024-09-10,45645.0,46930.0,45432.0,46762.0,1666154,77912053819.0
2024-09-11,47129.0,48786.0,47032.0,48746.0,2167376,105650179339.0
2024-09-12,48636.0,49225.0,47099.0,48048.0,2069269,99425017525.0
2024-09-13,47868.0,48108.0,47433.0,47665.0,1917019,91374730135.0
2024-09-16,47787.0,48953.0,46717.0,47248.0,992339,46885665678.0
2024-09-17,46864.0,48167.0,46775.0,47760.0,513140,24507673241.0
2024-09-18,48050.0,48341.0,47424.0,47678.0,753701,35935086898.0
2024-09-19,47652.0,48398.0,46632.0,46904.0,753701,35351357409.0
