date,open,high,low,close,volume,trading_value
2024-06-21,50000.0,50346.0,49790.0,50000.0,1545359,77267950000.0
2024-06-24,49874.0,50901.0,49548.0,50846.0,1839023,93506909197.0
2024-06-25,50420.0,51298.0,50221.0,50910.0,799470,40700736654.0
2024-06-26,51161.0,52095.0,48977.0,49743.0,939601,46738344080.0
2024-06-27,50336.0,50864.0,48462.0,49944.0,1123259,56099868772.0
2024-06-28,49941.0,50157.0,48428.0,49900.0,1015563,50676244841.0
2024-07-01,49986.0,50041.0,48825.0,49214.0,1757428,86489830316.0
2024-07-02,49101.0,51751.0,48851.0,50939.0,1270299,64707269062.0
2024-07-03,50565.0,50629.0,49847.0,50475.0,837170,42255870738.0
2024-07-04,50469.0,51459.0,49659.0,51188.0,2190885,112147714149.0
2024-07-05,51228.0,52623.0,49825.0,50672.0,1655253,83874981870.0
2024-07-08,50764.0,52421.0,50450.0,51894.0,1210274,62805666267.0
2024-07-09,52006.0,53245.0,52006.0,52909.0,997352,52769368095.0
2024-07-10,52701.0,53332.0,52440.0,53052.0,921107,48866701843.0
2024-07-11,52791.0,54493.0,52076.0,54272.0,1176443,63848310182.0
2024-07-12,54261.0,56383.0,54152.0,55048.0,1483463,81661552097.0
2024-07-15,55027.0,55738.0,54413.0,54622.0,1152961,62976937777.0
2024-07-16,54384.0,56811.0,54120.0,56408.0,1377168,77682701822.0
2024-07-17,56222.0,56807.0,55673.0,56506.0,785905,44408557008.0
2024-07-18,56356.0,60243.0,56258.0,59274.0,1244967,73793948048.0
2024-07-19,59584.0,59981.0,56431.0,57598.0,971669,55966091745.0
2024-07-22,57263.0,58240.0,56578.0,57069.0,1592509,90883197260.0
2024-07-23,56577.0,58290.0,54444.0,55318.0,1107019,61238045232.0
2024-07-24,55158.0,57388.0,54616.0,56297.0,726083,40875958502.0
2024-07-25,56301.0,57576.0,55991.0,56932.0,1156811,65860063604.0
2024-07-26,57355.0,57620.0,56198.0,56424.0,882019,49767374685.0
2024-07-29,55879.0,56322.0,54313.0,54434.0,2045973,111371294197.0
2024-07-30,54276.0,55897.0,53633.0,55521.0,682867,37913260581.0
2024-07-31,55540.0,55914.0,53120.0,53600.0,1050924,56329130938.0
2024-08-01,53047.0,53826.0,52171.0,52645.0,1904778,100276737523.0
2024-08-02,52978.0,54294.0,52670.0,54208.0,1458100,79040173777.0
2024-08-05,54218.0,55742.0,53594.0,53778.0,1210422,65093873648.0
2024-08-06,53570.0,54511.0,52132.0,53861.0,1865645,100485567770.0
2024-08-07,53719.0,55758.0,53661.0,54953.0,2167737,119123348395.0
2024-08-08,55323.0,56147.0,52365.0,53368.0,2080228,111017896135.0
2024-08-09,53273.0,54012.0,52202.0,52233.0,1494733,78074439433.0
2024-08-12,52140.0,53209.0,51913.0,52898.0,1045178,55287759914.0
2024-08-13,53128.0,54039.0,52066.0,53740.0,789874,42447655537.0
2024-08-14,53436.0,54533.0,53155.0,54140.0,1645695,89098552535.0
2024-08-15,54013.0,54840.0,53550.0,53749.0,2709751,145645773615.0
2024-08-16,53551.0,58794.0,53169.0,57524.0,1271393,73135090916.0
2024-08-19,57977.0,58205.0,57449.0,57923.0,1982652,114842022511.0
2024-08-20,58234.0,58738.0,57608.0,57762.0,778437,44964061983.0
2024-08-21,57701.0,58878.0,55646.0,56889.0,1393034,79247742850.0
2024-08-22,56518.0,56837.0,55970.0,56533.0,1985831,112264599989.0
2024-08-23,56513.0,57230.0,54558.0,55118.0,833442,45937553226.0
2024-08-26,55077.0,57836.0,54862.0,57831.0,950331,54958119855.0
2024-08-27,57645.0,57893.0,55214.0,56264.0,868781,48880813629.0
2024-08-28,56521.0,56772.0,55840.0,56046.0,1033979,57950806246.0
2024-08-29,55917.0,56261.0,55830.0,56048.0,1742514,97664143935.0
2024-08-30,56105.0,58802.0,55898.0,58586.0,520006,30465134045.0
2024-09-02,58626.0,59056.0,57615.0,58733.0,2485827,146001320089.0
2024-09-03,59010.0,62608.0,58706.0,60974.0,2102068,128171740777.0
2024-09-04,61264.0,62116.0,61132.0,61811.0,1912558,118216565331.0
2024-09-05,62018.0,62239.0,60548.0,61474.0,644252,39604744010.0
2024-09-06,61840.0,62765.0,60592.0,62752.0,1903843,119469808486.0
2024-09-09,62990.0,64241.0,62426.0,64152.0,1430833,91790407692.0
2024-09-10,63671.0,66013.0,62751.0,65999.0,1961381,129449671597.0
2024-09-11,65521.0,68049.0,63797.0,66906.0,2230225,149216435098.0
2024-09-12,66725.0,67012.0,62421.0,63094.0,1324739,83583637019.0
2024-09-13,63304.0,63325.0,62144.0,62976.0,979398,61678283810.0
2024-09-16,62693.0,63141.0,62443.0,62993.0,1479453,93194788529.0
2024-09-17,62981.0,63415.0,61254.0,61370.0,558817,34294427737.0
2024-09-18,61525.0,62181.0,60510.0,60827.0,1216138,73973685355.0
2024-09-19,60538.0,61525.0,60133.0,61140.0,1216138,74354742579.0
