date,open,high,low,close,volume,trading_value
2024-06-21,50000.0,50119.0,49308.0,50000.0,961671,48083550000.0
2024-06-24,50329.0,50586.0,50101.0,50209.0,1837696,92268562109.0
2024-06-25,50077.0,50637.0,49610.0,50433.0,1097065,55328460965.0
2024-06-26,50666.0,51599.0,50140.0,51578.0,1925241,99299361238.0
2024-06-27,51822.0,52225.0,50385.0,51021.0,1834558,93600446346.0
2024-06-28,50830.0,51414.0,50613.0,50664.0,1744382,88377104450.0
2024-07-01,50366.0,50912.0,48787.0,48873.0,1151072,56256230166.0
2024-07-02,49081.0,49483.0,47311.0,47839.0,1021166,48851965966.0
2024-07-03,47534.0,48215.0,47440.0,48066.0,1398914,67240482156.0
2024-07-04,48080.0,49263.0,46913.0,47757.0,1774532,84745738114.0
2024-07-05,47939.0,48307.0,47052.0,47755.0,1902345,90846633238.0
2024-07-08,47595.0,48505.0,47202.0,48491.0,1064741,51630093393.0
2024-07-09,49138.0,49615.0,47146.0,47757.0,2412291,115204597184.0
2024-07-10,47532.0,49328.0,47519.0,48851.0,1457400,71195015912.0
2024-07-11,48753.0,48932.0,48066.0,48593.0,1524603,74084810745.0
2024-07-12,48637.0,49091.0,48092.0,48415.0,2316303,112143423836.0
2024-07-15,48186.0,49017.0,47130.0,47442.0,1456050,69078370373.0
2024-07-16,47271.0,47566.0,47178.0,47537.0,1189875,56563331876.0
2024-07-17,47204.0,48710.0,47051.0,48695.0,944933,46013575117.0
2024-07-18,48264.0,49037.0,47912.0,49001.0,805843,39487510959.0
2024-07-19,49218.0,49827.0,47102.0,47414.0,1739167,82460517625.0
2024-07-22,47542.0,48664.0,47531.0,48594.0,1746254,84856600192.0
2024-07-23,48571.0,49022.0,47019.0,47829.0,1119784,53558424086.0
2024-07-24,47813.0,49463.0,47243.0,49013.0,1721373,84369856740.0
2024-07-25,49090.0,49324.0,47233.0,47607.0,1504399,71619599834.0
2024-07-26,47545.0,49535.0,47113.0,48767.0,1472182,71793275839.0
2024-07-29,48623.0,48932.0,47591.0,48309.0,1713278,82767369933.0
2024-07-30,48217.0,48867.0,47995.0,48660.0,1679142,81707248700.0
2024-07-31,48370.0,50195.0,48088.0,49583.0,1851551,91805990137.0
2024-08-01,49403.0,51095.0,49083.0,50763.0,1921808,97556771134.0
2024-08-02,51046.0,51405.0,48889.0,49356.0,2216700,109407027396.0
2024-08-05,49609.0,49644.0,48635.0,48711.0,2030574,98910472502.0
2024-08-06,49147.0,49496.0,48490.0,49269.0,1468029,72328943917.0
2024-08-07,49504.0,51515.0,49202.0,50930.0,1394950,71044960530.0
2024-08-08,50728.0,51518.0,49519.0,49731.0,1212895,60318611039.0
2024-08-09,49811.0,50083.0,49400.0,49919.0,1686790,84203600972.0
2024-08-12,50088.0,50427.0,47762.0,48675.0,1449943,70575262482.0
2024-08-13,48458.0,49858.0,48314.0,49197.0,1720888,84663292036.0
2024-08-14,49110.0,49991.0,48383.0,49802.0,1562751,77827883435.0
2024-08-15,49900.0,50142.0,49542.0,49927.0,2124017,106046312300.0
2024-08-16,49373.0,51202.0,49229.0,50545.0,793666,40116218592.0
2024-08-19,50190.0,50409.0,47240.0,47966.0,2237161,107308420468.0
2024-08-20,48012.0,49233.0,46647.0,48945.0,1333372,65261331957.0
2024-08-21,48767.0,50015.0,48465.0,48507.0,583691,28312816295.0
2024-08-22,48449.0,49181.0,48019.0,48846.0,2237359,109286737246.0
2024-08-23,48593.0,48634.0,46994.0,47383.0,2120776,100489346072.0
2024-08-26,47214.0,48441.0,46859.0,48333.0,2056244,99384601334.0
2024-08-27,48282.0,49375.0,47981.0,49257.0,1572925,77477016692.0
2024-08-28,49593.0,49726.0,47853.0,48450.0,1542273,74722761371.0
2024-08-29,48490.0,49045.0,47656.0,48815.0,1390702,67887301928.0
2024-08-30,48790.0,49824.0,48463.0,48746.0,2629183,128161397572.0
2024-09-02,49298.0,51198.0,48958.0,51187.0,2439749,124883992798.0
2024-09-03,50959.0,51178.0,49682.0,49735.0,741353,36871299060.0
2024-09-04,49622.0,49935.0,48584.0,48826.0,1242207,60652395682.0
2024-09-05,49051.0,49158.0,47816.0,47918.0,1423605,68216428638.0
2024-09-06,47764.0,48401.0,47482.0,48345.0,1729409,83608312064.0
2024-09-09,48515.0,51706.0,48361.0,51174.0,1642911,84074180916.0
2024-09-10,50812.0,51611.0,50670.0,51113.0,1204966,61589910775.0
2024-09-11,50999.0,52962.0,50860.0,51969.0,1028673,53458725100.0
2024-09-12,51976.0,53313.0,51782.0,52428.0,1263557,66245670356.0
2024-09-13,52105.0,53118.0,52088.0,52624.0,699460,36808509871.0
2024-09-16,52462.0,54237.0,51675.0,53457.0,649035,34695215642.0
2024-09-17,53477.0,53992.0,52772.0,53121.0,2284137,121335475337.0
2024-09-18,53239.0,54074.0,51909.0,52203.0,2089389,109073134506.0
2024-09-19,52431.0,52653.0,51695.0,51798.0,2089389,108225887390.0
