date,open,high,low,close,volume,trading_value
2024-06-21,50000.0,51343.0,49810.0,50000.0,724041,36202050000.0
2024-06-24,50035.0,50725.0,48490.0,48832.0,796520,38895830063.0
2024-06-25,48922.0,49037.0,47991.0,48578.0,1517130,73698922011.0
2024-06-26,48507.0,49599.0,48019.0,49497.0,1492264,73862773455.0
2024-06-27,49651.0,51610.0,49295.0,50947.0,2590594,131982252012.0
2024-06-28,50871.0,51376.0,46553.0,47006.0,724286,34045945531.0
2024-07-01,46707.0,46840.0,45925.0,46636.0,1587567,74037429303.0
2024-07-02,47296.0,47322.0,45866.0,46457.0,636539,29571494252.0
2024-07-03,46388.0,47684.0,46083.0,47666.0,2230067,106298088905.0
2024-07-04,47980.0,48713.0,46518.0,46850.0,1688209,79092548365.0
2024-07-05,46893.0,47090.0,46221.0,46389.0,803108,37255424308.0
2024-07-08,45765.0,46980.0,45266.0,46438.0,1049772,48749818866.0
2024-07-09,46642.0,47827.0,46008.0,46435.0,1219768,56640534479.0
2024-07-10,46133.0,48045.0,45867.0,47733.0,2051836,97939508388.0
2024-07-11,47661.0,48193.0,46703.0,46785.0,686415,32113816959.0
2024-07-12,46601.0,47902.0,46353.0,47808.0,1982449,94776768117.0
2024-07-15,47460.0,48343.0,47030.0,48136.0,2027228,97583087099.0
2024-07-16,47976.0,50455.0,47380.0,49745.0,2279890,113413304950.0
2024-07-17,49776.0,51684.0,49125.0,51007.0,1743542,88932041584.0
2024-07-18,50683.0,51397.0,50140.0,51310.0,1554101,79740542019.0
2024-07-19,51394.0,51422.0,50482.0,50732.0,564818,28654248397.0
2024-07-22,50963.0,51122.0,50458.0,50919.0,1147792,58444628432.0
2024-07-23,50560.0,51811.0,50415.0,50649.0,2004595,101531480299.0
2024-07-24,51149.0,51255.0,50646.0,51049.0,1568738,80083191814.0
2024-07-25,51079.0,51302.0,49442.0,49919.0,1848422,92271534332.0
2024-07-26,50006.0,50067.0,48919.0,48984.0,1722254,84363367960.0
2024-07-29,49036.0,49433.0,48208.0,48814.0,2123465,103655373465.0
2024-07-30,48954.0,49170.0,47916.0,47990.0,647069,31052948859.0
2024-07-31,48327.0,48703.0,48169.0,48285.0,1157046,55867909197.0
2024-08-01,48337.0,48526.0,46818.0,47430.0,1798102,85283172552.0
2024-08-02,47363.0,47382.0,46711.0,47355.0,1670376,79101233506.0
2024-08-05,47474.0,48015.0,46158.0,46197.0,1776474,82068098702.0
2024-08-06,46358.0,48342.0,45427.0,48196.0,2153960,103811612438.0
2024-08-07,48025.0,48505.0,47119.0,47295.0,1707804,80770235571.0
2024-08-08,47104.0,48328.0,46960.0,47979.0,1542363,74001035060.0
2024-08-09,48056.0,48639.0,47808.0,48431.0,785479,38041256088.0
2024-08-12,48971.0,49806.0,47909.0,48361.0,1281448,61971933316.0
2024-08-13,48313.0,50369.0,47632.0,50239.0,1914171,96166808833.0
2024-08-14,50404.0,50834.0,50374.0,50428.0,1827831,92173454899.0
2024-08-15,50316.0,50899.0,48389.0,49183.0,1605607,78968216919.0
2024-08-16,49406.0,50005.0,48302.0,49102.0,1729027,84898492364.0
2024-08-19,49659.0,50112.0,49005.0,49230.0,1962771,96627468070.0
2024-08-20,48541.0,48925.0,48297.0,48867.0,2471868,120793973607.0
2024-08-21,48541.0,48646.0,46863.0,47114.0,1752535,82568537316.0
2024-08-22,47337.0,47812.0,47077.0,47514.0,593815,28214612603.0
2024-08-23,47327.0,48254.0,46693.0,48162.0,1509451,72698053294.0
2024-08-26,48128.0,48394.0,46937.0,47274.0,841735,39791931004.0
2024-08-27,47284.0,48280.0,47193.0,48172.0,1436049,69176962362.0
2024-08-28,47778.0,49334.0,47325.0,48262.0,2237809,108001073879.0
2024-08-29,47851.0,49743.0,47848.0,49073.0,1930388,94729985514.0
2024-08-30,48871.0,49043.0,47864.0,48023.0,2401142,115310677891.0
2024-09-02,47909.0,47957.0,45909.0,46025.0,1662827,76532289968.0
2024-09-03,45960.0,46785.0,45185.0,45240.0,661248,29914911369.0
2024-09-04,45474.0,46183.0,44720.0,45811.0,1929864,88409403561.0
2024-09-05,45846.0,46839.0,44938.0,46668.0,598968,27952696360.0
2024-09-06,46506.0,47047.0,46204.0,46751.0,1338015,62553538440.0
2024-09-09,46584.0,47789.0,46038.0,47448.0,1180071,55992384985.0
2024-09-10,47361.0,48026.0,47331.0,47769.0,1177944,56269739733.0
2024-09-11,47694.0,47904.0,47166.0,47608.0,1440462,68577554299.0
2024-09-12,47815.0,48645.0,47744.0,48149.0,2096701,100953391763.0
2024-09-13,47788.0,47977.0,45958.0,47034.0,1096084,51553127121.0
2024-09-16,47206.0,47286.0,46727.0,47157.0,739019,34850110389.0
2024-09-17,46665.0,47415.0,46462.0,47194.0,1535192,72452218975.0
2024-09-18,47139.0,47346.0,46271.0,46958.0,590059,27708067265.0
2024-09-19,47059.0,47643.0,46804.0,47622.0,590059,28099965851.0
