date,open,high,low,close,volume,trading_value
2024-06-21,50000.0,50380.0,49925.0,50000.0,1872787,93639350000.0
2024-06-24,49902.0,49960.0,47962.0,48002.0,1052148,50505531112.0
2024-06-25,48088.0,48152.0,46870.0,47049.0,695272,32712086378.0
2024-06-26,46660.0,48250.0,46649.0,48184.0,1960320,94455626592.0
2024-06-27,48602.0,48772.0,46493.0,46557.0,1009075,46979293636.0
2024-06-28,46416.0,46741.0,45524.0,46370.0,1180731,54750115739.0
2024-07-01,46550.0,46671.0,44727.0,45035.0,1556162,70081606872.0
2024-07-02,45096.0,45990.0,43996.0,45357.0,1366220,61967662659.0
2024-07-03,45361.0,45804.0,44472.0,44498.0,670277,29826276208.0
2024-07-04,45004.0,45231.0,43649.0,43902.0,554590,24347732627.0
2024-07-05,43823.0,44769.0,43558.0,43734.0,1603728,70137885435.0
2024-07-08,43465.0,43731.0,42769.0,43121.0,1629266,70255306330.0
2024-07-09,43172.0,43415.0,42863.0,43101.0,1164998,50212168525.0
2024-07-10,43084.0,43313.0,42562.0,43157.0,2936961,126750451704.0
2024-07-11,43800.0,45425.0,43352.0,45297.0,1355664,61406988585.0
2024-07-12,45319.0,45985.0,44518.0,45506.0,1097715,49952145174.0
2024-07-15,45893.0,47217.0,45238.0,46672.0,2107296,98351001160.0
2024-07-16,46763.0,49101.0,46546.0,48951.0,2379554,116482608157.0
2024-07-17,48855.0,49482.0,46598.0,47046.0,2297657,108094599162.0
2024-07-18,47278.0,47777.0,45853.0,46306.0,2181352,101008761251.0
2024-07-19,46486.0,46973.0,45337.0,45446.0,3166462,143902258804.0
2024-07-22,45393.0,48674.0,44953.0,48196.0,1099799,53005427969.0
2024-07-23,48059.0,48306.0,46482.0,46694.0,1989152,92882266651.0
2024-07-24,46203.0,46799.0,46130.0,46777.0,2028531,94888573332.0
2024-07-25,47113.0,47313.0,46473.0,47074.0,859648,40467080837.0
2024-07-26,47203.0,48914.0,45667.0,48846.0,1759268,85933237383.0
2024-07-29,48891.0,48918.0,46645.0,47059.0,1040326,48956343183.0
2024-07-30,47104.0,47631.0,45734.0,46155.0,1097306,50646512210.0
2024-07-31,46150.0,46759.0,44939.0,45659.0,638839,29168913094.0
2024-08-01,45286.0,45575.0,44402.0,45547.0,1867865,85075353735.0
2024-08-02,45327.0,46787.0,44340.0,46673.0,1518905,70892413168.0
2024-08-05,46676.0,47501.0,46346.0,47426.0,2234444,105969690123.0
2024-08-06,47620.0,47632.0,44553.0,45322.0,2405243,109009877582.0
2024-08-07,45259.0,46574.0,45248.0,46279.0,1348900,62426244819.0
2024-08-08,46617.0,46911.0,45463.0,45486.0,709281,32262576501.0
2024-08-09,45419.0,46323.0,44689.0,44857.0,1587510,71210755094.0
2024-08-12,44826.0,46586.0,44173.0,46147.0,2095364,96694638496.0
2024-08-13,46382.0,47814.0,45532.0,47714.0,1371783,65453670583.0
2024-08-14,47798.0,48555.0,47307.0,48386.0,1374625,66512622098.0
2024-08-15,48108.0,49579.0,47915.0,48760.0,1175560,57319985959.0
2024-08-16,48694.0,48888.0,48225.0,48521.0,2057149,99814839592.0
2024-08-19,48252.0,48340.0,47964.0,48319.0,849270,41035552280.0
2024-08-20,48090.0,49567.0,48068.0,49296.0,1823652,89897873905.0
2024-08-21,49435.0,50002.0,49084.0,49302.0,1625960,80163828469.0
2024-08-22,48986.0,49144.0,48733.0,48874.0,1027518,50218530301.0
2024-08-23,48849.0,50322.0,48621.0,50060.0,2019958,101119577469.0
2024-08-26,49890.0,52851.0,49665.0,52777.0,1660349,87628283643.0
2024-08-27,52607.0,54583.0,51918.0,53963.0,966508,52155262095.0
2024-08-28,54399.0,55764.0,53980.0,54606.0,1545074,84369825485.0
2024-08-29,54793.0,55490.0,54171.0,54739.0,1634762,89484817234.0
2024-08-30,54102.0,54621.0,52758.0,53452.0,1613784,86259624343.0
2024-09-02,53739.0,56658.0,53236.0,56324.0,2113420,119035775074.0
2024-09-03,55981.0,56278.0,54417.0,54427.0,1839386,100111524829.0
2024-09-04,54383.0,55639.0,53823.0,54023.0,876612,47357500890.0
2024-09-05,54318.0,55132.0,53791.0,54785.0,875732,47976828123.0
2024-09-06,54480.0,56312.0,54021.0,55628.0,1217320,67716640223.0
2024-09-09,56326.0,56683.0,55803.0,56429.0,1445130,81546783565.0
2024-09-10,56567.0,59093.0,55456.0,59033.0,1664582,98265642443.0
2024-09-11,58686.0,60314.0,58622.0,59943.0,598667,35885804748.0
2024-09-12,59811.0,61126.0,58928.0,60495.0,1140317,68983094277.0
2024-09-13,60426.0,61644.0,60322.0,61393.0,664496,40795585246.0
2024-09-16,61265.0,61530.0,59917.0,61048.0,838897,51213227104.0
2024-09-17,61037.0,62400.0,60859.0,61818.0,871845,53896120463.0
2024-09-18,61233.0,63328.0,60941.0,62676.0,1622135,101668226826.0
2024-09-19,62926.0,64884.0,62779.0,64198.0,1622135,104137300538.0
