date,open,high,low,close,volume,trading_value
2024-06-21,50000.0,50554.0,49320.0,50000.0,1293521,64676050000.0
2024-06-24,50246.0,51062.0,49841.0,50125.0,2066859,103600412941.0
2024-06-25,49782.0,50099.0,49209.0,49358.0,1012968,49997681030.0
2024-06-26,49438.0,49813.0,47819.0,48258.0,1552971,74942577309.0
2024-06-27,48196.0,48638.0,47753.0,48550.0,851333,41331958471.0
2024-06-28,48470.0,48865.0,47903.0,48203.0,644195,31052134353.0
2024-07-01,48201.0,48555.0,47827.0,48171.0,711385,34267994216.0
2024-07-02,48039.0,48536.0,47706.0,48160.0,1559353,75099105357.0
2024-07-03,48043.0,49084.0,47964.0,48909.0,1670997,81726003190.0
2024-07-04,48595.0,49440.0,48407.0,49146.0,1625320,79877969403.0
2024-07-05,49192.0,50810.0,49008.0,50262.0,1741641,87537981742.0
2024-07-08,49753.0,51639.0,49501.0,51374.0,629048,32316908375.0
2024-07-09,51467.0,52080.0,50224.0,51562.0,1953337,100717368793.0
2024-07-10,51436.0,52315.0,51190.0,52168.0,2168214,113110861802.0
2024-07-11,52318.0,52475.0,51138.0,51483.0,1221211,62871125878.0
2024-07-12,51315.0,53234.0,51236.0,53221.0,583044,31030307860.0
2024-07-15,53477.0,53554.0,53087.0,53248.0,2317406,123396421279.0
2024-07-16,52952.0,55136.0,52884.0,54249.0,2005245,108782167407.0
2024-07-17,54367.0,54996.0,54103.0,54500.0,2140653,116664712378.0
2024-07-18,54735.0,55499.0,54445.0,55225.0,1706300,94229728672.0
2024-07-19,55209.0,55453.0,53685.0,54213.0,591972,32092449718.0
2024-07-22,53858.0,54592.0,53506.0,54450.0,1976679,107629412658.0
2024-07-23,54594.0,55336.0,53584.0,54873.0,1226079,67278479732.0
2024-07-24,54889.0,55638.0,54009.0,54544.0,1728408,94273726078.0
2024-07-25,54744.0,55888.0,53984.0,55223.0,642079,35457686518.0
2024-07-26,55380.0,55886.0,54226.0,54794.0,1048913,57474425913.0
2024-07-29,54522.0,54677.0,53639.0,54285.0,1999969,108567423815.0
2024-07-30,53841.0,54977.0,53165.0,53666.0,1634471,87716074045.0
2024-07-31,53759.0,53790.0,52392.0,53298.0,2472038,131753639842.0
2024-08-01,53417.0,53438.0,49857.0,50502.0,690604,34876891085.0
2024-08-02,50308.0,50718.0,50272.0,50523.0,1874266,94693683315.0
2024-08-05,50104.0,51059.0,48629.0,49396.0,2196676,108507069165.0
2024-08-06,49504.0,52153.0,49445.0,52047.0,1922785,100074449079.0
2024-08-07,52276.0,52752.0,51945.0,52082.0,1958504,102003461230.0
2024-08-08,51947.0,52206.0,50561.0,50964.0,1188552,60573889340.0
2024-08-09,51209.0,52391.0,50687.0,52335.0,974689,51010646675.0
2024-08-12,52385.0,53254.0,51770.0,51943.0,1250317,64945597826.0
2024-08-13,51992.0,53663.0,51529.0,53464.0,1892300,101170209149.0
2024-08-14,53469.0,56693.0,52968.0,55681.0,1054662,58724983847.0
2024-08-15,56242.0,56375.0,54612.0,55400.0,721474,39969879130.0
2024-08-16,55194.0,55630.0,55071.0,55447.0,734034,40699683393.0
2024-08-19,55539.0,55843.0,53884.0,54781.0,1851093,101405116728.0
2024-08-20,54953.0,55020.0,54036.0,54295.0,1097500,59589064557.0
2024-08-21,54304.0,55800.0,53279.0,54973.0,2621024,144084331353.0
2024-08-22,54269.0,57322.0,54209.0,57090.0,1148685,65578569282.0
2024-08-23,57306.0,57565.0,56563.0,56714.0,1547352,87756776706.0
2024-08-26,56704.0,58406.0,56504.0,57322.0,941048,53943166937.0
2024-08-27,57109.0,58034.0,56493.0,57781.0,1865182,107771823950.0
2024-08-28,58406.0,59915.0,57188.0,58815.0,1558603,91668764188.0
2024-08-29,58710.0,59649.0,58025.0,58821.0,813955,47877417403.0
2024-08-30,58398.0,59993.0,57703.0,59198.0,730877,43266186464.0
2024-09-02,59515.0,60226.0,57826.0,58536.0,739193,43269276468.0
2024-09-03,58167.0,58758.0,56578.0,56924.0,1995450,113588369293.0
2024-09-04,57164.0,57521.0,56953.0,57001.0,1603596,91406737246.0
2024-09-05,56797.0,58961.0,56310.0,58801.0,2094198,123140332710.0
2024-09-06,58724.0,60089.0,58112.0,59536.0,2133119,126997797740.0
2024-09-09,59525.0,59919.0,58437.0,58656.0,980786,57528592383.0
2024-09-10,57961.0,60639.0,57582.0,59546.0,1462085,87060675518.0
2024-09-11,59183.0,60269.0,58778.0,59999.0,1055403,63322659618.0
2024-09-12,59776.0,62074.0,59525.0,61592.0,1608329,99059684545.0
2024-09-13,61627.0,63438.0,60070.0,62682.0,1746185,109454810857.0
2024-09-16,62813.0,63594.0,62630.0,63485.0,1766650,112155795821.0
2024-09-17,63309.0,64572.0,62990.0,64557.0,1211424,78205520128.0
2024-09-18,64935.0,65270.0,64202.0,64374.0,963162,62002960618.0
2024-09-19,64375.0,65384.0,63595.0,64974.0,963162,62580532982.0
