date,open,high,low,close,volume,trading_value
2024-06-21,50000.0,50440.0,49186.0,50000.0,652571,32628550000.0
2024-06-24,50441.0,50708.0,48836.0,49627.0,1818148,90229256243.0
2024-06-25,49385.0,49957.0,49032.0,49819.0,1585879,79007461512.0
2024-06-26,49686.0,49848.0,49038.0,49115.0,1181695,58039474658.0
2024-06-27,49366.0,49427.0,47769.0,48034.0,2453888,117869593585.0
2024-06-28,48155.0,49313.0,47387.0,49169.0,886003,43564214049.0
2024-07-01,49109.0,49433.0,48043.0,48404.0,1226396,59362368330.0
2024-07-02,47785.0,48860.0,47154.0,48602.0,1083232,52647439074.0
2024-07-03,49020.0,49521.0,48487.0,49023.0,1268641,62192163821.0
2024-07-04,49194.0,49978.0,48438.0,49699.0,2594932,128965596923.0
2024-07-05,49536.0,52600.0,49331.0,52345.0,1318153,68999044988.0
2024-07-08,52447.0,52970.0,49689.0,50202.0,2343370,117641024729.0
2024-07-09,50180.0,51724.0,50037.0,51463.0,684941,35249132071.0
2024-07-10,51538.0,52279.0,51288.0,52242.0,1447711,75631596457.0
2024-07-11,51802.0,53414.0,51755.0,53248.0,1669038,88873103206.0
2024-07-12,53476.0,53851.0,53314.0,53371.0,1329834,70974678287.0
2024-07-15,53128.0,53446.0,51253.0,52149.0,2245770,117114622844.0
2024-07-16,52145.0,53504.0,51663.0,53005.0,1283618,68038293739.0
2024-07-17,52660.0,52740.0,51804.0,51824.0,1228101,63645601907.0
2024-07-18,51710.0,52752.0,51399.0,52145.0,2133017,111225347420.0
2024-07-19,51894.0,52757.0,50795.0,51270.0,2161085,110799087560.0
2024-07-22,50789.0,50837.0,50247.0,50655.0,613218,31062761262.0
2024-07-23,50753.0,52057.0,50383.0,51770.0,2058213,106554298605.0
2024-07-24,51841.0,53187.0,51777.0,52206.0,845451,44137912724.0
2024-07-25,52213.0,53525.0,52194.0,53014.0,2032825,107768370919.0
2024-07-26,53401.0,54151.0,52863.0,53498.0,1772040,94800129180.0
2024-07-29,53519.0,55157.0,52578.0,54691.0,2191610,119861580959.0
2024-07-30,54907.0,55782.0,54761.0,55656.0,1007510,56074084182.0
2024-07-31,55353.0,55590.0,53853.0,55580.0,1508475,83841761716.0
2024-08-01,55857.0,57108.0,54732.0,55178.0,2127792,117406668920.0
2024-08-02,55086.0,56051.0,54903.0,55828.0,1244144,69457858863.0
2024-08-05,55616.0,55875.0,54791.0,55415.0,1981664,109812926300.0
2024-08-06,55741.0,55935.0,55158.0,55566.0,1962017,109021714036.0
2024-08-07,55434.0,57161.0,54723.0,55772.0,1345636,75049128639.0
2024-08-08,55970.0,56120.0,54077.0,54140.0,1352170,73206324309.0
2024-08-09,53582.0,55162.0,53564.0,54954.0,1676834,92148847695.0
2024-08-12,54979.0,56025.0,54184.0,55781.0,2562624,142945088842.0
2024-08-13,55842.0,55877.0,53517.0,53518.0,1342764,71862303582.0
2024-08-14,53885.0,55222.0,53751.0,54642.0,1228334,67118476251.0
2024-08-15,54615.0,54969.0,54198.0,54331.0,820316,44568653696.0
2024-08-16,53950.0,55231.0,53198.0,55070.0,1887451,103940994438.0
2024-08-19,54873.0,55189.0,53076.0,53595.0,705492,37810639440.0
2024-08-20,53866.0,54884.0,52430.0,54709.0,1011088,55315407275.0
2024-08-21,54550.0,54872.0,52710.0,53277.0,2308909,123010734180.0
2024-08-22,53316.0,54775.0,50214.0,50707.0,2443032,123878521895.0
2024-08-23,50421.0,53303.0,50279.0,52431.0,1831422,96023202048.0
2024-08-26,52427.0,52515.0,50575.0,50586.0,746381,37756465336.0
2024-08-27,50506.0,50693.0,50168.0,50646.0,2356189,119332070720.0
2024-08-28,50560.0,50843.0,48206.0,49197.0,1513583,74463118539.0
2024-08-29,49369.0,49699.0,48106.0,48174.0,1177439,56721410421.0
2024-08-30,48490.0,48754.0,47549.0,47902.0,1700859,81475117315.0
2024-09-02,47926.0,48727.0,46536.0,47002.0,1069257,50256705835.0
2024-09-03,46805.0,46971.0,46715.0,46860.0,1752001,82097984248.0
2024-09-04,46812.0,47348.0,46590.0,46958.0,2357002,110679490279.0
2024-09-05,46873.0,48537.0,46341.0,48430.0,1057915,51234531864.0
2024-09-06,48554.0,48967.0,48183.0,48898.0,1872845,91579173167.0
2024-09-09,48889.0,49709.0,48820.0,49140.0,2037369,100117284677.0
2024-09-10,49006.0,49454.0,48593.0,48739.0,2415867,117747752525.0
2024-09-11,48590.0,50998.0,47640.0,50222.0,1352764,67938465513.0
2024-09-12,50318.0,51575.0,49849.0,50664.0,902939,45746332637.0
2024-09-13,50437.0,51076.0,48678.0,49506.0,950721,47066503703.0
2024-09-16,50053.0,51079.0,49755.0,50539.0,1130130,57115235619.0
2024-09-17,50827.0,51564.0,49714.0,50015.0,1025602,51295269779.0
2024-09-18,50408.0,50650.0,48904.0,49447.0,2831392,140005236445.0
2024-09-19,49772.0,49894.0,46519.0,46849.0,2831392,132649005813.0
