date,open,high,low,close,volume,trading_value
2024-06-21,400000.0,400147.0,396321.0,400000.0,1511611,604644400000.0
2024-06-24,400311.0,415578.0,397873.0,412440.0,1578222,650921824419.0
2024-06-25,416455.0,420881.0,409927.0,412927.0,1847801,763006628143.0
2024-06-26,413240.0,420317.0,405711.0,418499.0,938568,392789934743.0
2024-06-27,418611.0,429391.0,413410.0,416143.0,1897067,789451475510.0
2024-06-28,418229.0,427883.0,413359.0,422530.0,1928379,814798465102.0
2024-07-01,419029.0,420669.0,416355.0,418914.0,659601,276315872267.0
2024-07-02,422404.0,422510.0,414535.0,416310.0,604195,251532618638.0
2024-07-03,416854.0,424365.0,416324.0,420072.0,650225,273141092144.0
2024-07-04,421069.0,432874.0,419325.0,425714.0,1963291,835799865225.0
2024-07-05,427290.0,438647.0,426800.0,431228.0,2316353,998877310466.0
2024-07-08,431359.0,442283.0,427225.0,438811.0,1654950,726209543387.0
2024-07-09,438890.0,439747.0,421321.0,426300.0,684527,291813918138.0
2024-07-10,427073.0,428788.0,413597.0,425273.0,2697660,1147242273042.0
2024-07-11,426929.0,442526.0,426872.0,440932.0,1286391,567211449992.0
2024-07-12,439708.0,446268.0,430955.0,442716.0,1089230,482219399636.0
2024-07-15,446042.0,454053.0,430474.0,432406.0,1949019,842767932490.0
2024-07-16,432229.0,440334.0,428454.0,439958.0,1426803,627733171671.0
2024-07-17,439941.0,441526.0,429493.0,435111.0,1162586,505854409566.0
2024-07-18,432456.0,435404.0,424895.0,425326.0,1627594,692258000655.0
2024-07-19,425448.0,442750.0,422809.0,431625.0,775794,334852424813.0
2024-07-22,431429.0,444754.0,430914.0,437450.0,939330,410910100962.0
2024-07-23,439072.0,451093.0,438773.0,447406.0,2003016,896161947005.0
2024-07-24,448320.0,451275.0,435096.0,438257.0,1783017,781420380116.0
2024-07-25,436812.0,450732.0,435784.0,450033.0,1607160,723274644176.0
2024-07-26,448569.0,467647.0,447448.0,467524.0,1690080,790152510821.0
2024-07-29,472681.0,483559.0,469707.0,477941.0,2325229,1111322335244.0
2024-07-30,480873.0,489621.0,473447.0,485999.0,1903034,924872571511.0
2024-07-31,484347.0,488638.0,482500.0,486414.0,2305944,1121643075130.0
2024-08-01,487011.0,491693.0,471737.0,474826.0,1841774,874521749553.0
2024-08-02,474138.0,486518.0,472137.0,485055.0,787703,382079289875.0
2024-08-05,485240.0,494489.0,482054.0,483070.0,1957954,945828417677.0
2024-08-06,483860.0,486998.0,462041.0,464892.0,939484,436758158273.0
2024-08-07,465102.0,467206.0,455604.0,462935.0,884492,409462259076.0
2024-08-08,458994.0,474712.0,458855.0,470907.0,1296014,610301530858.0
2024-08-09,466439.0,483383.0,465510.0,474770.0,1622632,770376553831.0
2024-08-12,474627.0,488456.0,474552.0,487806.0,1629910,795080269537.0
2024-08-13,481192.0,481618.0,468392.0,473909.0,749888,355378485021.0
2024-08-14,470386.0,471529.0,465837.0,468815.0,2413499,1131483970195.0
2024-08-15,469904.0,472155.0,447376.0,453210.0,821980,372529656047.0
2024-08-16,455608.0,458787.0,450153.0,456801.0,2039897,931827832106.0
2024-08-19,457922.0,460246.0,453999.0,454759.0,2419552,1100313937686.0
2024-08-20,458691.0,472148.0,449125.0,470653.0,729205,343202759604.0
2024-08-21,471470.0,488736.0,469335.0,485234.0,1112343,539746374627.0
2024-08-22,484292.0,493248.0,482097.0,487876.0,733214,357717707716.0
2024-08-23,487051.0,494415.0,480616.0,492587.0,2233535,1100209389216.0
2024-08-26,493687.0,495551.0,481878.0,483488.0,788868,381407963425.0
2024-08-27,484462.0,484676.0,461779.0,469875.0,1377484,647245953166.0
2024-08-28,468648.0,472231.0,463936.0,470938.0,1213635,571546828902.0
2024-08-29,471460.0,478068.0,469974.0,473358.0,515159,243854879357.0
2024-08-30,473544.0,475514.0,470752.0,473177.0,940871,445198163500.0
2024-09-02,469896.0,475796.0,464431.0,475101.0,1214759,577133500174.0
2024-09-03,475294.0,479174.0,457522.0,458702.0,898629,412202709060.0
2024-09-04,457010.0,464008.0,448742.0,458291.0,1568583,718868062853.0
2024-09-05,459847.0,464123.0,452382.0,457193.0,1369181,625979765084.0
2024-09-06,454333.0,467191.0,453250.0,461886.0,1058873,489078180381.0
2024-09-09,462751.0,472203.0,460871.0,469809.0,1881247,883827291957.0
2024-09-10,468809.0,472175.0,466968.0,471173.0,926372,436481273639.0
2024-09-11,470978.0,482147.0,463234.0,467790.0,2031258,950201475054.0
2024-09-12,469518.0,477501.0,469185.0,469810.0,933965,438786507533.0
2024-09-13,465422.0,476015.0,465331.0,472700.0,1223509,578352234297.0
2024-09-16,474781.0,478596.0,466128.0,467561.0,1789031,836481537859.0
2024-09-17,470954.0,477564.0,468606.0,474325.0,1871219,887565685171.0
2024-09-18,475980.0,481167.0,464136.0,474934.0,2423581,1151040851654.0
2024-09-19,474175.0,475021.0,432025.0,438909.0,2423581,1063731287514.0
