date,open,high,low,close,volume,trading_value
2024-06-21,180000.0,182589.0,178164.0,180000.0,1288994,232018920000.0
2024-06-24,180670.0,188842.0,179038.0,187474.0,743208,139332298370.0
2024-06-25,187801.0,188640.0,187349.0,187946.0,1427688,268327964928.0
2024-06-26,187806.0,188590.0,177611.0,181884.0,986304,179392745035.0
2024-06-27,182849.0,185489.0,182682.0,184763.0,1235519,228278161942.0
2024-06-28,183717.0,190763.0,183414.0,190538.0,726020,138334685113.0
2024-07-01,192031.0,193680.0,186076.0,186574.0,1041137,194249190103.0
2024-07-02,186096.0,187192.0,185874.0,186798.0,2050807,383087017681.0
2024-07-03,188420.0,191894.0,186977.0,191775.0,619031,118714594404.0
2024-07-04,190852.0,194425.0,189237.0,189863.0,896374,170187926049.0
2024-07-05,190516.0,191385.0,184009.0,185233.0,2150605,398363632454.0
2024-07-08,183930.0,187900.0,176317.0,177392.0,2164757,384009521410.0
2024-07-09,178870.0,182271.0,177781.0,180657.0,812143,146719390513.0
2024-07-10,183281.0,186736.0,182809.0,185259.0,854545,158312334308.0
2024-07-11,186926.0,191613.0,184599.0,191046.0,1351547,258207276060.0
2024-07-12,189743.0,198234.0,189559.0,195264.0,1305255,254868821895.0
2024-07-15,194427.0,203200.0,192056.0,201547.0,522883,105385307063.0
2024-07-16,200809.0,203408.0,196136.0,201566.0,1298423,261717328070.0
2024-07-17,203332.0,205165.0,194454.0,197730.0,873713,172759094353.0
2024-07-18,197468.0,203833.0,195707.0,201998.0,2254382,455381085581.0
2024-07-19,202054.0,209200.0,200105.0,205724.0,1214267,249804368606.0
2024-07-22,204876.0,206694.0,200392.0,202320.0,1681833,340268702280.0
2024-07-23,200989.0,215999.0,198329.0,214960.0,1061545,228190179135.0
2024-07-24,216397.0,219017.0,213452.0,216111.0,1789654,386763359786.0
2024-07-25,216207.0,220787.0,215675.0,217988.0,1947646,424563345831.0
2024-07-26,218159.0,221516.0,205983.0,210539.0,1461610,307725358996.0
2024-07-29,213249.0,215700.0,210028.0,212629.0,2031047,431860042508.0
2024-07-30,212962.0,212969.0,205498.0,211528.0,1806903,382211320002.0
2024-07-31,210520.0,212848.0,209000.0,211708.0,813656,172257244015.0
2024-08-01,210693.0,211351.0,206988.0,208173.0,1077734,224355454822.0
2024-08-02,206064.0,209884.0,204828.0,209183.0,1055713,220836774529.0
2024-08-05,209915.0,211013.0,201919.0,202808.0,645587,130930062132.0
2024-08-06,203472.0,203633.0,201601.0,201777.0,2286029,461269128373.0
2024-08-07,201297.0,202677.0,195464.0,196744.0,1095224,215478562625.0
2024-08-08,195192.0,195525.0,187610.0,189783.0,970447,184174370434.0
2024-08-09,189485.0,196554.0,189282.0,193865.0,1050228,203602949857.0
2024-08-12,194483.0,197576.0,192821.0,195193.0,1386237,270583200513.0
2024-08-13,194847.0,198904.0,193585.0,196515.0,996376,195803117750.0
2024-08-14,196350.0,200621.0,194962.0,200417.0,1408219,282231680579.0
2024-08-15,200026.0,200266.0,197120.0,199279.0,901479,179645786371.0
2024-08-16,200026.0,201513.0,196492.0,198675.0,1006712,200008644623.0
2024-08-19,198468.0,203365.0,196554.0,202583.0,1121498,227196580991.0
2024-08-20,202864.0,204940.0,199572.0,200626.0,1221430,245050141962.0
2024-08-21,198556.0,201561.0,195840.0,200368.0,1223854,245220905152.0
2024-08-22,200978.0,205006.0,194992.0,200342.0,1840367,368703695515.0
2024-08-23,201442.0,210354.0,200144.0,206887.0,1041712,215516971765.0
2024-08-26,208118.0,208362.0,198910.0,200579.0,2068526,414902079415.0
2024-08-27,200444.0,202387.0,198835.0,201509.0,1862218,375253563122.0
2024-08-28,202690.0,204389.0,193758.0,196501.0,957018,188054615507.0
2024-08-29,197688.0,197942.0,194649.0,195904.0,1127012,220785961686.0
2024-08-30,195997.0,198559.0,193204.0,196773.0,1193555,234859244907.0
2024-09-02,195762.0,198158.0,192447.0,197901.0,756866,149784580912.0
2024-09-03,198477.0,206895.0,195072.0,201923.0,1298696,262236708028.0
2024-09-04,201301.0,201602.0,196301.0,200706.0,2676015,537091979240.0
2024-09-05,200998.0,203972.0,190175.0,191917.0,1943966,373080971320.0
2024-09-06,192000.0,193786.0,186960.0,188875.0,809135,152825303401.0
2024-09-09,188145.0,190137.0,187717.0,188887.0,1303434,246201839874.0
2024-09-10,189849.0,197846.0,187934.0,194317.0,1916692,372446592328.0
2024-09-11,193879.0,194199.0,189755.0,190503.0,1790011,341002186939.0
2024-09-12,189615.0,192100.0,189339.0,190146.0,658618,125233399157.0
2024-09-13,191006.0,192028.0,182690.0,184463.0,1006828,185722291635.0
2024-09-16,184406.0,188750.0,179313.0,180661.0,1553560,280666970146.0
2024-09-17,180624.0,183760.0,177949.0,181068.0,1068787,193522693861.0
2024-09-18,180506.0,181670.0,173004.0,176744.0,1604148,283524327074.0
2024-09-19,175234.0,182188.0,173485.0,177275.0,1604148,284375820851.0
