date,open,high,low,close,volume,trading_value
2024-06-21,50000.0,50513.0,49133.0,50000.0,711978,35598900000.0
2024-06-24,50349.0,51656.0,50207.0,51452.0,1006590,51790801566.0
2024-06-25,51473.0,51629.0,50492.0,50548.0,1109147,56064790386.0
2024-06-26,50251.0,52370.0,50180.0,51764.0,1390129,71958625032.0
2024-06-27,52007.0,53492.0,51620.0,52487.0,1119025,58734584659.0
2024-06-28,52949.0,53150.0,50707.0,50812.0,1458071,74087393333.0
2024-07-01,50430.0,51084.0,49910.0,49974.0,2377437,118810254969.0
2024-07-02,50097.0,51798.0,49927.0,51489.0,1048144,53967405923.0
2024-07-03,51344.0,51687.0,50879.0,51642.0,2258174,116617012838.0
2024-07-04,51581.0,54360.0,51238.0,53743.0,935380,50270150097.0
2024-07-05,53404.0,54789.0,53350.0,54320.0,2003794,108846749449.0
2024-07-08,54327.0,56247.0,54082.0,55145.0,814989,44942532288.0
2024-07-09,55410.0,57248.0,55053.0,56606.0,2499637,141495137771.0
2024-07-10,56444.0,58966.0,56071.0,58551.0,1446740,84708415080.0
2024-07-11,58488.0,59418.0,56166.0,57880.0,1508479,87310565465.0
2024-07-12,57689.0,60151.0,56507.0,58872.0,695650,40954633069.0
2024-07-15,58998.0,59350.0,57600.0,58574.0,1671677,97917627359.0
2024-07-16,58576.0,58638.0,56886.0,58189.0,1201304,69902670579.0
2024-07-17,58536.0,58813.0,56690.0,56988.0,1193897,68037430906.0
2024-07-18,56914.0,57458.0,56602.0,57276.0,586017,33564493294.0
2024-07-19,57217.0,57263.0,55306.0,56313.0,1575851,88740113513.0
2024-07-22,55562.0,59589.0,55030.0,59046.0,2171990,128246939556.0
2024-07-23,58873.0,59246.0,57060.0,57688.0,1883932,108681021722.0
2024-07-24,57806.0,58275.0,56961.0,57549.0,1894653,109035743815.0
2024-07-25,58061.0,58568.0,56011.0,56761.0,2024899,114936130982.0
2024-07-26,56466.0,59814.0,55966.0,59282.0,1619487,96007156564.0
2024-07-29,59420.0,59985.0,57988.0,58600.0,1575418,92319258000.0
2024-07-30,58436.0,60748.0,58168.0,60372.0,630458,38061815941.0
2024-07-31,60265.0,60504.0,59828.0,59866.0,1926455,115328935252.0
2024-08-01,59416.0,60714.0,58807.0,59380.0,1101251,65392794920.0
2024-08-02,59203.0,61285.0,59090.0,59876.0,1562854,93577346302.0
2024-08-05,59812.0,59863.0,59533.0,59617.0,937204,55873702533.0
2024-08-06,60505.0,63657.0,60494.0,62992.0,1323115,83345756640.0
2024-08-07,62669.0,63284.0,61721.0,62166.0,2075845,129047528517.0
2024-08-08,62191.0,62644.0,61118.0,61786.0,2075285,128223467417.0
2024-08-09,62052.0,63827.0,61415.0,62429.0,1559617,97365578068.0
2024-08-12,62967.0,63302.0,59596.0,60078.0,1453444,87319568532.0
2024-08-13,60437.0,61199.0,59560.0,59864.0,606460,36304831728.0
2024-08-14,59545.0,60459.0,58583.0,59583.0,1479831,88173489137.0
2024-08-15,59301.0,60150.0,58397.0,59919.0,1537454,92121958227.0
2024-08-16,59689.0,60064.0,58585.0,58679.0,1342896,78799507677.0
2024-08-19,58058.0,62564.0,57796.0,62158.0,977295,60746837568.0
2024-08-20,62137.0,63274.0,61868.0,62398.0,727705,45407436003.0
2024-08-21,63099.0,63569.0,60037.0,60414.0,2516715,152045021509.0
2024-08-22,60219.0,62824.0,59447.0,62690.0,1802441,112995065370.0
2024-08-23,62460.0,63644.0,62102.0,63163.0,1656957,104657788169.0
2024-08-26,63036.0,63080.0,60120.0,60129.0,1443788,86813565549.0
2024-08-27,60372.0,61243.0,59069.0,59554.0,1328685,79128978592.0
2024-08-28,59469.0,60032.0,59270.0,59349.0,1277366,75810812655.0
2024-08-29,59626.0,60204.0,57911.0,59463.0,1478946,87941840750.0
2024-08-30,59517.0,60106.0,59202.0,59373.0,1326372,78750417169.0
2024-09-02,59209.0,61581.0,58352.0,61272.0,865950,53058119764.0
2024-09-03,61249.0,61958.0,60433.0,60764.0,1995954,121283092827.0
2024-09-04,60370.0,62035.0,59789.0,61767.0,1568907,96906820002.0
2024-09-05,61809.0,62926.0,61245.0,62215.0,1432035,89093707883.0
2024-09-06,61796.0,62674.0,61524.0,61787.0,961565,59411925935.0
2024-09-09,61991.0,62200.0,60428.0,61114.0,1548308,94623900220.0
2024-09-10,61158.0,61345.0,60188.0,60341.0,802054,48396761724.0
2024-09-11,60232.0,61364.0,59011.0,60642.0,1035229,62778480734.0
2024-09-12,60224.0,60830.0,59481.0,60316.0,2571803,155120869890.0
2024-09-13,60122.0,60245.0,58228.0,58398.0,815766,47639493825.0
2024-09-16,57838.0,59355.0,56843.0,58550.0,2259822,132312631899.0
2024-09-17,58299.0,58875.0,56550.0,57611.0,1123397,64719987170.0
2024-09-18,57954.0,58376.0,56072.0,57126.0,1787568,102115938106.0
2024-09-19,57167.0,58946.0,55242.0,58545.0,1787568,104653805776.0
