date,open,high,low,close,volume,trading_value
2024-06-21,50000.0,50100.0,49053.0,50000.0,1899631,94981550000.0
2024-06-24,50159.0,51096.0,49882.0,51005.0,1874766,95622536748.0
2024-06-25,51083.0,52549.0,51078.0,52126.0,872324,45470772608.0
2024-06-26,52152.0,52829.0,51356.0,51897.0,2071211,107488632752.0
2024-06-27,51913.0,52638.0,51501.0,52394.0,2239204,117321791192.0
2024-06-28,52235.0,52251.0,50917.0,50934.0,1965648,100117522907.0
2024-07-01,50862.0,51201.0,49779.0,50753.0,620955,31515099892.0
2024-07-02,51001.0,52006.0,50271.0,50330.0,948321,47729063481.0
2024-07-03,50544.0,51046.0,50313.0,50979.0,1742796,88846708037.0
2024-07-04,50825.0,51698.0,50773.0,51351.0,1449074,74411186221.0
2024-07-05,50955.0,51919.0,50662.0,51902.0,1090662,56607638960.0
2024-07-08,51765.0,52238.0,50486.0,51208.0,1882907,96419932969.0
2024-07-09,51351.0,51797.0,51015.0,51089.0,1899566,97046393068.0
2024-07-10,51336.0,52540.0,50493.0,52116.0,1909442,99512591355.0
2024-07-11,52228.0,52963.0,52175.0,52843.0,575068,30388483310.0
2024-07-12,52391.0,52812.0,51418.0,52410.0,818989,42922831297.0
2024-07-15,52498.0,52966.0,52494.0,52810.0,1585725,83741562268.0
2024-07-16,52693.0,52822.0,51907.0,52237.0,1170739,61156374221.0
2024-07-17,52030.0,52133.0,49861.0,50654.0,1500824,76023063716.0
2024-07-18,50807.0,51108.0,49308.0,49932.0,1174949,58667423456.0
2024-07-19,50608.0,51205.0,49065.0,49738.0,2241541,111489524015.0
2024-07-22,49595.0,50544.0,49282.0,50498.0,2229086,112565434890.0
2024-07-23,50230.0,52667.0,49836.0,51864.0,2223275,115308342804.0
2024-07-24,51547.0,53218.0,51259.0,53207.0,1855239,98710922525.0
2024-07-25,52952.0,53077.0,52685.0,52785.0,2135682,112731989481.0
2024-07-26,52399.0,52524.0,51480.0,52048.0,1298681,67594090798.0
2024-07-29,52005.0,52625.0,51351.0,51870.0,971921,50413672380.0
2024-07-30,51918.0,53025.0,51305.0,52531.0,1539050,80847356809.0
2024-07-31,52745.0,53253.0,51328.0,51917.0,857916,44540314338.0
2024-08-01,51931.0,52853.0,51106.0,51108.0,1492387,76273406405.0
2024-08-02,50676.0,51296.0,49212.0,51255.0,2030092,104052773517.0
2024-08-05,51359.0,51866.0,50494.0,50697.0,1176152,59626799936.0
2024-08-06,50232.0,51536.0,49424.0,51080.0,764013,39025748710.0
2024-08-07,51216.0,51232.0,50323.0,50630.0,1960650,99267839870.0
2024-08-08,50347.0,52349.0,50099.0,52054.0,1541405,80236697147.0
2024-08-09,51730.0,53562.0,51601.0,52716.0,2348481,123802984113.0
2024-08-12,52843.0,52944.0,51219.0,51713.0,1001256,51777938994.0
2024-08-13,51840.0,54363.0,51653.0,54322.0,618073,33574965080.0
2024-08-14,54379.0,55689.0,53723.0,55174.0,565691,31211322581.0
2024-08-15,54925.0,55581.0,54511.0,55382.0,640828,35490626706.0
2024-08-16,55906.0,56482.0,55736.0,55979.0,2246869,125776476546.0
2024-08-19,55675.0,56948.0,55445.0,56695.0,1308330,74176368279.0
2024-08-20,56309.0,56462.0,54250.0,54526.0,827062,45096188536.0
2024-08-21,54651.0,55910.0,54631.0,55272.0,680204,37596010235.0
2024-08-22,55552.0,56631.0,55173.0,56403.0,1949281,109944582340.0
2024-08-23,56317.0,56379.0,55527.0,56203.0,2349344,132039515439.0
2024-08-26,55719.0,57652.0,55305.0,57575.0,656309,37787080484.0
2024-08-27,57835.0,59095.0,57215.0,59062.0,1638962,96799904540.0
2024-08-28,59011.0,60147.0,58180.0,59847.0,1994789,119381662303.0
2024-08-29,59876.0,61925.0,59275.0,60897.0,1694464,103187726142.0
2024-08-30,61285.0,62156.0,60252.0,60260.0,2660591,160326120867.0
2024-09-02,60077.0,61041.0,57638.0,58226.0,919018,53510555435.0
2024-09-03,58160.0,59317.0,58041.0,58913.0,1695074,99861490678.0
2024-09-04,58981.0,59300.0,58835.0,59158.0,1645265,97330683606.0
2024-09-05,59253.0,60269.0,58181.0,58350.0,1000148,58358880938.0
2024-09-06,57925.0,57936.0,57506.0,57751.0,1499535,86599984717.0
2024-09-09,57364.0,57403.0,56936.0,57134.0,2041897,116660785962.0
2024-09-10,57077.0,57565.0,56247.0,56633.0,1732799,98134019250.0
2024-09-11,56742.0,56946.0,55473.0,55976.0,2207966,123593153388.0
2024-09-12,55797.0,56514.0,53571.0,54657.0,610379,33361240859.0
2024-09-13,54957.0,56324.0,54514.0,55280.0,1024173,56616102933.0
2024-09-16,55612.0,56406.0,54512.0,56148.0,1848007,103761189769.0
2024-09-17,56267.0,57006.0,55680.0,56954.0,701540,39955414043.0
2024-09-18,57189.0,60113.0,57142.0,59090.0,768882,45433318297.0
2024-09-19,59050.0,59856.0,58376.0,58621.0,768882,45072542971.0
