date,open,high,low,close,volume,trading_value
2024-06-21,50000.0,50844.0,49454.0,50000.0,2492861,124643050000.0
2024-06-24,50247.0,51531.0,47804.0,47939.0,2166046,103837985560.0
2024-06-25,48222.0,49539.0,47775.0,49492.0,673328,33324587729.0
2024-06-26,49976.0,50793.0,49119.0,49155.0,1694251,83280661207.0
2024-06-27,48963.0,49343.0,48813.0,48884.0,2090047,102169444064.0
2024-06-28,48831.0,50606.0,48049.0,50009.0,2169440,108491355864.0
2024-07-01,50261.0,50970.0,47550.0,48413.0,1403786,67961636620.0
2024-07-02,48289.0,49034.0,48272.0,48544.0,637635,30953457807.0
2024-07-03,48757.0,48986.0,48745.0,48811.0,911729,44502304999.0
2024-07-04,48918.0,49878.0,47757.0,48111.0,1941607,93411787188.0
2024-07-05,47702.0,48731.0,47270.0,48249.0,1726010,83278812157.0
2024-07-08,47757.0,48362.0,47522.0,47601.0,1644606,78284110985.0
2024-07-09,47410.0,47497.0,46814.0,47328.0,765854,36246038966.0
2024-07-10,47030.0,47198.0,46748.0,47062.0,2028404,95460388385.0
2024-07-11,46673.0,48278.0,45870.0,48225.0,819350,39513530912.0
2024-07-12,48087.0,48842.0,46564.0,47148.0,916510,43211853091.0
2024-07-15,47639.0,48546.0,46965.0,47030.0,1765330,83023691954.0
2024-07-16,47016.0,47430.0,46104.0,46138.0,798828,36856712367.0
2024-07-17,46051.0,47123.0,45560.0,46736.0,1656235,77405275706.0
2024-07-18,47106.0,47450.0,46413.0,46699.0,1660709,77553054025.0
2024-07-19,46726.0,48085.0,45558.0,46837.0,2254622,105600316182.0
2024-07-22,47225.0,47855.0,47210.0,47580.0,1384465,65872271823.0
2024-07-23,47536.0,48312.0,47212.0,48262.0,2390043,115347928190.0
2024-07-24,48096.0,49404.0,48032.0,49258.0,1859974,91618556149.0
2024-07-25,49199.0,49563.0,48953.0,49212.0,1570170,77271511015.0
2024-07-26,49370.0,49468.0,48269.0,48494.0,1774743,86064909708.0
2024-07-29,48544.0,48881.0,47484.0,47595.0,2073788,98701853737.0
2024-07-30,48028.0,48570.0,45586.0,46655.0,585028,27294748949.0
2024-07-31,46256.0,46919.0,45866.0,46800.0,1033139,48351296996.0
2024-08-01,46339.0,47439.0,46251.0,46903.0,1632753,76580934287.0
2024-08-02,47082.0,48035.0,46553.0,46634.0,1066513,49735741709.0
2024-08-05,46736.0,46860.0,46479.0,46646.0,1917872,89461284880.0
2024-08-06,46658.0,47885.0,46468.0,47341.0,1977848,93633607813.0
2024-08-07,47069.0,49112.0,46989.0,47748.0,1679935,80213038360.0
2024-08-08,48010.0,49335.0,46914.0,48737.0,820120,39970437694.0
2024-08-09,48614.0,50450.0,48403.0,49821.0,2360287,117592647831.0
2024-08-12,49488.0,52524.0,49331.0,51047.0,1034164,52790470922.0
2024-08-13,51103.0,51921.0,50818.0,51844.0,2041257,105826704524.0
2024-08-14,51747.0,53605.0,51607.0,52807.0,642969,33952998471.0
2024-08-15,52486.0,52577.0,51786.0,52520.0,1586033,83298536208.0
2024-08-16,52688.0,53527.0,52390.0,52884.0,1042751,55144939125.0
2024-08-19,53146.0,54793.0,52761.0,54439.0,2044319,111290888928.0
2024-08-20,54174.0,55706.0,53885.0,54868.0,1311588,71964437575.0
2024-08-21,54323.0,55583.0,53565.0,55193.0,1790677,98832085136.0
2024-08-22,55524.0,55922.0,54103.0,54138.0,1420223,76887432616.0
2024-08-23,54636.0,55451.0,54636.0,55147.0,798173,44017244255.0
2024-08-26,54828.0,55291.0,53478.0,53886.0,1463859,78881011918.0
2024-08-27,53681.0,54210.0,53538.0,53966.0,1024721,55299985965.0
2024-08-28,53833.0,54480.0,52319.0,53241.0,1309626,69726137589.0
2024-08-29,53597.0,53614.0,53235.0,53391.0,2270283,121211767194.0
2024-08-30,53969.0,54735.0,51525.0,52096.0,1321904,68865919354.0
2024-09-02,51765.0,54654.0,51723.0,54318.0,1879243,102076757455.0
2024-09-03,54344.0,54454.0,54078.0,54098.0,820755,44401347967.0
2024-09-04,54576.0,54825.0,53865.0,54667.0,777683,42513214580.0
2024-09-05,54437.0,55338.0,53741.0,54826.0,2030663,111333059600.0
2024-09-06,54969.0,55570.0,54136.0,55020.0,778580,42837735762.0
2024-09-09,55438.0,56517.0,55267.0,55838.0,783398,43743114372.0
2024-09-10,56042.0,56058.0,53715.0,54127.0,952521,51557040151.0
2024-09-11,54215.0,55326.0,53144.0,54667.0,1365400,74642250000.0
2024-09-12,54330.0,55432.0,54028.0,54876.0,1416881,77752328988.0
2024-09-13,54692.0,54743.0,53635.0,53909.0,565341,30476838193.0
2024-09-16,53545.0,54766.0,53384.0,54440.0,1223881,66627870462.0
2024-09-17,54643.0,55856.0,53945.0,55751.0,1728468,96363194273.0
2024-09-18,55594.0,56211.0,55551.0,55885.0,1172763,65539607697.0
2024-09-19,55919.0,56627.0,55908.0,56425.0,1172763,66172937009.0
