date,open,high,low,close,volume,trading_value
2024-06-21,50000.0,50155.0,49047.0,50000.0,572341,28617050000.0
2024-06-24,50168.0,50646.0,49252.0,49873.0,842504,42017791531.0
2024-06-25,49696.0,50021.0,49060.0,49478.0,660293,32669744370.0
2024-06-26,49194.0,49615.0,49008.0,49577.0,1576402,78152860886.0
2024-06-27,49912.0,50685.0,49577.0,50142.0,2040587,102318705366.0
2024-06-28,50241.0,50626.0,49778.0,50015.0,1563109,78178709890.0
2024-07-01,50516.0,50998.0,48410.0,48544.0,1924923,93443681245.0
2024-07-02,48597.0,48871.0,46156.0,46409.0,1255921,58285770290.0
2024-07-03,46572.0,48782.0,46059.0,48000.0,838439,40245005634.0
2024-07-04,47783.0,48059.0,47188.0,47205.0,979021,46215102638.0
2024-07-05,47375.0,47824.0,45630.0,46254.0,963259,44554229832.0
2024-07-08,46091.0,46688.0,44718.0,45127.0,1646822,74316744484.0
2024-07-09,45597.0,46165.0,45571.0,46015.0,1895239,87208986190.0
2024-07-10,46033.0,46934.0,46015.0,46623.0,749358,34937269887.0
2024-07-11,47095.0,47187.0,44990.0,45007.0,765520,34453405547.0
2024-07-12,45192.0,45710.0,44752.0,44965.0,569115,25590090876.0
2024-07-15,44671.0,45599.0,44459.0,44519.0,1504258,66968654278.0
2024-07-16,44660.0,44703.0,44192.0,44294.0,2267168,100421396297.0
2024-07-17,44048.0,44575.0,43195.0,43201.0,1599325,69092958433.0
2024-07-18,43079.0,44706.0,42892.0,43713.0,996734,43569866488.0
2024-07-19,43889.0,43921.0,42872.0,42943.0,1524044,65446769152.0
2024-07-22,43328.0,43356.0,42753.0,43165.0,2098556,90583724406.0
2024-07-23,43224.0,43851.0,43149.0,43577.0,1371387,59760717029.0
2024-07-24,43378.0,43406.0,42163.0,42821.0,1304059,55841749054.0
2024-07-25,42782.0,43101.0,42254.0,42735.0,2157858,92215241723.0
2024-07-26,42853.0,43129.0,41986.0,42342.0,1706977,72276252956.0
2024-07-29,42139.0,43179.0,41859.0,42772.0,1677890,71765917971.0
2024-07-30,43117.0,43612.0,42005.0,43212.0,2746262,118672473978.0
2024-07-31,43012.0,45833.0,42977.0,45261.0,1757277,79536770739.0
2024-08-01,45080.0,47949.0,44490.0,46950.0,1841880,86476430612.0
2024-08-02,46859.0,47196.0,46533.0,47136.0,1519010,71600700782.0
2024-08-05,46914.0,48182.0,46865.0,48008.0,1369276,65735955507.0
2024-08-06,47854.0,47885.0,47063.0,47420.0,2338332,110884511546.0
2024-08-07,46791.0,48983.0,46552.0,48355.0,1287463,62255253159.0
2024-08-08,47899.0,48176.0,47459.0,48106.0,2265880,109002891093.0
2024-08-09,48548.0,49461.0,48398.0,49289.0,1422293,70102972284.0
2024-08-12,49273.0,50209.0,48558.0,49124.0,751379,36910444794.0
2024-08-13,49487.0,50230.0,49289.0,49354.0,863978,42640956648.0
2024-08-14,49573.0,51410.0,49570.0,50587.0,2124169,107455980643.0
2024-08-15,50296.0,53135.0,49634.0,52777.0,1391508,73440005719.0
2024-08-16,52404.0,54306.0,52347.0,53308.0,1471454,78440960854.0
2024-08-19,53447.0,53716.0,51080.0,51585.0,928091,47875285971.0
2024-08-20,51702.0,52143.0,51278.0,52036.0,1668526,86823242041.0
2024-08-21,51638.0,52833.0,51240.0,51400.0,2807816,144320734347.0
2024-08-22,51268.0,54522.0,51035.0,53674.0,672693,36105862430.0
2024-08-23,53574.0,54083.0,53315.0,53921.0,2039703,109983084866.0
2024-08-26,54171.0,55040.0,53932.0,55011.0,2859890,157325026781.0
2024-08-27,54986.0,58034.0,54928.0,57628.0,1907453,109923153329.0
2024-08-28,57153.0,58024.0,56534.0,56696.0,1598732,90641342271.0
2024-08-29,56892.0,57257.0,56209.0,56498.0,1627423,91946702264.0
2024-08-30,56177.0,56742.0,55757.0,56215.0,2288483,128647454786.0
2024-09-02,56491.0,57163.0,53650.0,53924.0,1979657,106750514932.0
2024-09-03,53370.0,54156.0,53232.0,53869.0,1127494,60736447719.0
2024-09-04,54256.0,54912.0,53695.0,54712.0,1090301,59652441372.0
2024-09-05,55091.0,56124.0,54295.0,55494.0,2287650,126951548975.0
2024-09-06,55051.0,55288.0,54343.0,54408.0,846278,46044318156.0
2024-09-09,54779.0,54793.0,53424.0,54073.0,1357334,73395002009.0
2024-09-10,54019.0,54086.0,53408.0,53735.0,660257,35479077744.0
2024-09-11,53614.0,54633.0,53263.0,54497.0,2061863,112366297855.0
2024-09-12,54449.0,54991.0,54051.0,54238.0,1347533,73086826275.0
2024-09-13,54277.0,54356.0,54125.0,54172.0,2134914,115652511899.0
2024-09-16,54011.0,54870.0,53060.0,54610.0,1900081,103763805216.0
2024-09-17,55195.0,55317.0,53622.0,53869.0,2107997,113554835881.0
2024-09-18,53809.0,54789.0,53278.0,54530.0,1619888,88332639745.0
2024-09-19,54521.0,54691.0,53043.0,53599.0,1619888,86824843138.0
