date,open,high,low,close,volume,trading_value
2024-06-21,50000.0,50460.0,49825.0,50000.0,1289565,64478250000.0
2024-06-24,50617.0,51705.0,49777.0,49907.0,1202612,60019168762.0
2024-06-25,49958.0,50984.0,48961.0,50579.0,1382158,69908441080.0
2024-06-26,50245.0,51392.0,49575.0,50928.0,654351,33324582443.0
2024-06-27,50696.0,51267.0,50187.0,50653.0,681988,34544729904.0
2024-06-28,51012.0,52155.0,50562.0,50664.0,642847,32569191190.0
2024-07-01,50864.0,50898.0,49616.0,50149.0,1840330,92290471108.0
2024-07-02,50064.0,50540.0,49230.0,49892.0,693852,34617444608.0
2024-07-03,50023.0,50098.0,49296.0,49427.0,1561205,77165713264.0
2024-07-04,49233.0,49991.0,48596.0,49575.0,1488237,73778746407.0
2024-07-05,50384.0,51346.0,46767.0,47379.0,2219445,105156079612.0
2024-07-08,47201.0,47560.0,46581.0,46692.0,2701386,126132819219.0
2024-07-09,46584.0,48549.0,46032.0,48505.0,773785,37532681695.0
2024-07-10,48975.0,49637.0,48517.0,49420.0,1419426,70147488526.0
2024-07-11,49244.0,49541.0,48781.0,48977.0,1328789,65080001252.0
2024-07-12,48901.0,50330.0,48756.0,50148.0,1314359,65912559604.0
2024-07-15,50210.0,50451.0,49515.0,49697.0,1643579,81680189605.0
2024-07-16,49426.0,51039.0,49330.0,50444.0,920346,46426206135.0
2024-07-17,50662.0,50692.0,48868.0,49279.0,1166143,57466896383.0
2024-07-18,49185.0,50766.0,48503.0,50486.0,811986,40994120159.0
2024-07-19,50446.0,50927.0,49349.0,50305.0,950830,47831404223.0
2024-07-22,50325.0,50509.0,48949.0,49516.0,1986787,98377847738.0
2024-07-23,49284.0,49979.0,48670.0,49360.0,927541,45783101568.0
2024-07-24,49297.0,50134.0,48830.0,49971.0,2128453,106361151275.0
2024-07-25,49837.0,51759.0,49787.0,51121.0,786415,40201955641.0
2024-07-26,51248.0,52147.0,50635.0,51975.0,626427,32558653193.0
2024-07-29,51991.0,52194.0,50585.0,50807.0,1058284,53768747359.0
2024-07-30,50580.0,52362.0,50325.0,51904.0,1201099,62341586197.0
2024-07-31,52124.0,53811.0,51270.0,53435.0,941277,50296987581.0
2024-08-01,53894.0,54412.0,51142.0,51558.0,1416205,73017072973.0
2024-08-02,51195.0,52934.0,50876.0,52458.0,1910746,100233961932.0
2024-08-05,52247.0,54478.0,52086.0,53743.0,1661714,89306194708.0
2024-08-06,53588.0,54479.0,53331.0,53648.0,2107374,113056240509.0
2024-08-07,53326.0,53742.0,52035.0,52325.0,1966075,102875178539.0
2024-08-08,52362.0,52808.0,50373.0,50889.0,2328921,118515566424.0
2024-08-09,50646.0,52255.0,50548.0,51886.0,2043940,106052857689.0
2024-08-12,51989.0,54124.0,51924.0,53285.0,752910,40119094550.0
2024-08-13,53252.0,53436.0,53012.0,53125.0,1323278,70298898419.0
2024-08-14,52628.0,53929.0,52211.0,53550.0,1479566,79231175837.0
2024-08-15,53722.0,53856.0,52626.0,53024.0,2018078,107006848874.0
2024-08-16,53010.0,55647.0,52907.0,55435.0,2340627,129751664425.0
2024-08-19,55401.0,57830.0,55292.0,56654.0,569074,32240051525.0
2024-08-20,56335.0,57317.0,56333.0,56492.0,746908,42194087400.0
2024-08-21,56329.0,58772.0,55490.0,57632.0,2227863,128396978721.0
2024-08-22,57700.0,58034.0,55415.0,55873.0,1458070,81466086177.0
2024-08-23,55875.0,57628.0,55600.0,57555.0,767410,44168316813.0
2024-08-26,57926.0,58070.0,57683.0,57752.0,669816,38683507042.0
2024-08-27,57551.0,57713.0,56199.0,56676.0,1430546,81077472209.0
2024-08-28,56451.0,56620.0,55580.0,56168.0,1963185,110268608116.0
2024-08-29,56056.0,57756.0,55798.0,57277.0,1514849,86765462565.0
2024-08-30,56856.0,58409.0,56173.0,57872.0,616729,35691167396.0
2024-09-02,58153.0,58220.0,58113.0,58192.0,1913938,111376763368.0
2024-09-03,57996.0,60879.0,57875.0,59979.0,1434014,86010790435.0
2024-09-04,60125.0,61944.0,60033.0,61506.0,2106304,129549750367.0
2024-09-05,61833.0,62310.0,61587.0,62271.0,2561989,159537447252.0
2024-09-06,62311.0,63094.0,60049.0,60250.0,848995,51152207577.0
2024-09-09,60014.0,60849.0,58817.0,59463.0,1552243,92300483866.0
2024-09-10,59430.0,60681.0,58998.0,59929.0,1881878,112779875940.0
2024-09-11,59725.0,61650.0,58941.0,61497.0,981113,60335703691.0
2024-09-12,61531.0,61848.0,61036.0,61508.0,906576,55761710045.0
2024-09-13,61630.0,62121.0,61389.0,62081.0,1643235,102013581477.0
2024-09-16,62332.0,63101.0,62061.0,62276.0,1297674,80814392039.0
2024-09-17,62278.0,63964.0,61143.0,63474.0,1869266,118649572806.0
2024-09-18,63792.0,64008.0,63730.0,63957.0,679538,43461039490.0
2024-09-19,64009.0,64097.0,61985.0,62086.0,679538,42189868406.0
